filename,Solve,Parse,ProofTerm,Steps
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node681947.smt2,0.039,0.765,Proofterm: 0.744,166
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node22930.smt2,0.043,0.621,Proofterm: 0.415,89
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node54507.smt2,0.031,0.722,Proofterm: 0.734,167
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node54395.smt2,0.035,0.856,Proofterm: 0.577,167
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node733141.smt2,0.039,0.736,Proofterm: 0.534,101
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node396892.smt2,0.044,0.599,Proofterm: 0.463,90
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node432437.smt2,0.034,0.603,Proofterm: 0.484,105
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node25230.smt2,0.038,0.578,Proofterm: 0.440,87
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node85758.smt2,0.030,0.533,Proofterm: 0.424,77
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node396678.smt2,0.031,0.660,Proofterm: 0.387,101
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node684597.smt2,0.035,0.552,Proofterm: 0.438,79
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node15800.smt2,0.035,0.642,Proofterm: 0.402,89
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node428602.smt2,0.051,0.656,Proofterm: 0.500,89
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node453137.smt2,0.042,0.611,Proofterm: 0.385,89
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node16571.smt2,0.054,0.523,Proofterm: 0.431,79
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node461135.smt2,0.034,0.742,Proofterm: 0.768,166
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node46397.smt2,0.038,0.573,Proofterm: 0.465,89
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node85544.smt2,0.049,0.563,Proofterm: 0.463,87
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node427730.smt2,0.036,0.611,Proofterm: 0.358,89
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node419176.smt2,0.032,0.576,Proofterm: 0.449,89
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node679020.smt2,0.060,0.751,Proofterm: 0.474,116
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node462599.smt2,0.037,0.551,Proofterm: 0.353,87
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node5741.smt2,0.036,0.319,Proofterm: 0.185,89
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node94741.smt2,0.030,0.348,Proofterm: 0.424,167
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node398905.smt2,0.034,0.300,Proofterm: 0.166,77
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node71792.smt2,0.021,0.351,Proofterm: 0.422,166
../smt-lib/LRA/keymaera/intersection-example-simple.proof-node427939.smt2,0.034,0.314,Proofterm: 0.192,89
Total time: 92.704
2022-05-05 20:54:23
